date,region,movdev,staticusers,attacks,attacktype
"September 13, 2020",Arbil,-0.00514,0.19732,,
"September 14, 2020",Arbil,-0.00803,0.20381,,
"September 15, 2020",Arbil,-0.01018,0.2048,,
"September 16, 2020",Arbil,0.01962,0.19885,,
"September 17, 2020",Arbil,0.00281,0.19864,,
"September 18, 2020",Arbil,-0.04018,0.23132,,
"September 19, 2020",Arbil,0.04231,0.20274,,
"September 20, 2020",Arbil,0.01322,0.20008,,
"September 21, 2020",Arbil,-0.00683,0.20273,,
"September 22, 2020",Arbil,0.00053,0.20344,,
"September 23, 2020",Arbil,0.02464,0.20184,,
"September 24, 2020",Arbil,0.01124,0.19653,,
"September 25, 2020",Arbil,-0.02,0.22659,,
"September 26, 2020",Arbil,0.04609,0.2013,,
"September 27, 2020",Arbil,0.01783,0.20162,,
"September 28, 2020",Arbil,-0.00468,0.20503,,
"September 29, 2020",Arbil,0.00456,0.20378,0.2,Air/drone strike
"September 30, 2020",Arbil,0.0331,0.19434,0.2,Shelling/artillery/missile attack
"October 1, 2020",Arbil,0.04195,0.19305,,
"October 2, 2020",Arbil,0.00954,0.21493,,
"October 3, 2020",Arbil,0.06252,0.19563,,
"October 4, 2020",Arbil,0.04133,0.19294,,
"October 5, 2020",Arbil,0.03549,0.19571,,
"October 6, 2020",Arbil,0.05632,0.19323,0.2,Attack
"October 7, 2020",Arbil,0.08137,0.1923,,
"October 8, 2020",Arbil,0.10376,0.18996,,
"October 9, 2020",Arbil,0.05613,0.22008,,
"October 10, 2020",Arbil,0.09484,0.19241,,
"October 11, 2020",Arbil,0.04934,0.19392,,
"October 12, 2020",Arbil,0.03163,0.19662,,
"October 13, 2020",Arbil,0.0282,0.19614,,
"October 14, 2020",Arbil,0.04856,0.19623,,
"October 15, 2020",Arbil,0.05905,0.19283,,
"October 16, 2020",Arbil,0.02719,0.21468,,
"October 17, 2020",Arbil,0.10777,0.18671,0.2,Peaceful protest
"October 18, 2020",Arbil,0.07944,0.18691,,
"October 19, 2020",Arbil,0.07874,0.19112,,
"October 20, 2020",Arbil,0.04211,0.19169,0.2,Armed clash
"October 21, 2020",Arbil,0.06032,0.19428,,
"October 22, 2020",Arbil,0.07779,0.19173,,
"October 23, 2020",Arbil,0.02911,0.21791,,
"October 24, 2020",Arbil,0.08452,0.19373,,
"October 25, 2020",Arbil,0.05685,0.19369,,
"October 26, 2020",Arbil,0.04268,0.19659,,
"October 27, 2020",Arbil,0.03346,0.19616,,
"October 28, 2020",Arbil,0.06449,0.19356,,
"October 29, 2020",Arbil,-0.01255,0.20502,,
"October 30, 2020",Arbil,0.00578,0.21967,,
"October 31, 2020",Arbil,0.04587,0.20303,,
"November 1, 2020",Arbil,0.04701,0.19821,,
"November 2, 2020",Arbil,0.03538,0.20094,,
"November 3, 2020",Arbil,0.03763,0.20319,,
"November 4, 2020",Arbil,0.03798,0.20613,,
"November 5, 2020",Arbil,0.02576,0.20181,,
"November 6, 2020",Arbil,-0.03433,0.23288,,
"November 7, 2020",Arbil,0.03422,0.20567,,
"November 8, 2020",Arbil,0.03147,0.20207,,
"November 9, 2020",Arbil,0.0199,0.20404,,
"November 10, 2020",Arbil,0.00386,0.2071,,
"November 11, 2020",Arbil,0.04279,0.19886,,
"November 12, 2020",Arbil,0.04602,0.19358,,
"November 13, 2020",Arbil,0.01611,0.21609,,
"November 14, 2020",Arbil,0.06046,0.19361,,
"November 15, 2020",Arbil,0.04191,0.19363,0.2,Peaceful protest
"November 16, 2020",Arbil,-0.01978,0.21529,,
"November 17, 2020",Arbil,0.00953,0.20501,0.2,Change to group/activity
"November 18, 2020",Arbil,0.03738,0.19687,,
"November 19, 2020",Arbil,0.03671,0.19682,,
"November 20, 2020",Arbil,-0.02045,0.23417,,
"November 21, 2020",Arbil,0.03075,0.20235,,
"November 22, 2020",Arbil,0.03716,0.19319,,
"November 23, 2020",Arbil,0.02654,0.19732,,
"November 24, 2020",Arbil,0.03391,0.19138,,
"November 25, 2020",Arbil,0.04997,0.19261,,
"November 26, 2020",Arbil,-0.00267,0.20927,,
"November 27, 2020",Arbil,-0.04087,0.22571,,
"November 28, 2020",Arbil,0.02829,0.2027,,
"November 29, 2020",Arbil,0.01889,0.19828,,
"November 30, 2020",Arbil,0.02462,0.19672,,
"December 1, 2020",Arbil,0.04028,0.18933,,
"December 2, 2020",Arbil,0.05596,0.18664,,
"December 3, 2020",Arbil,0.06878,0.18293,,
"December 4, 2020",Arbil,0.02981,0.20865,,
"December 5, 2020",Arbil,0.07488,0.19235,,
"December 6, 2020",Arbil,0.05769,0.18567,,
"December 7, 2020",Arbil,0.04942,0.18819,,
"December 8, 2020",Arbil,0.04462,0.18949,,
"December 9, 2020",Arbil,0.02448,0.19711,,
"December 10, 2020",Arbil,0.06395,0.1829,,
"December 11, 2020",Arbil,0.02981,0.20329,,
"December 12, 2020",Arbil,0.081,0.18577,,
"December 13, 2020",Arbil,0.06218,0.18522,,
"March 1, 2020",Choman,-0.012,0.18598,,
"March 2, 2020",Choman,-0.16834,0.18497,,
"March 3, 2020",Choman,0.15759,0.14924,0.2,Air/drone strike
"March 4, 2020",Choman,0.04086,0.16014,,
"March 5, 2020",Choman,0.05902,0.1635,,
"March 6, 2020",Choman,0.08133,0.14627,0.2,Peaceful protest
"March 7, 2020",Choman,-0.05228,0.14673,,
"March 8, 2020",Choman,-0.00205,0.16459,,
"March 9, 2020",Choman,0.05689,0.14483,0.2,Air/drone strike
"March 10, 2020",Choman,0.0385,0.14513,0.2,Air/drone strike
"March 11, 2020",Choman,0.03105,0.17441,,
"March 12, 2020",Choman,0.03348,0.18354,,
"March 13, 2020",Choman,-0.09498,0.19597,,
"March 14, 2020",Choman,-0.25925,0.19952,,
"March 15, 2020",Choman,-0.23264,0.19784,,
"March 16, 2020",Choman,-0.20457,0.20498,,
"March 17, 2020",Choman,-0.13034,0.18549,,
"March 18, 2020",Choman,-0.23246,0.24328,,
"March 19, 2020",Choman,-0.22875,0.21891,,
"March 20, 2020",Choman,-0.27626,0.24058,0.2,Remote explosive/landmine/IED
"March 21, 2020",Choman,-0.28591,0.21999,,
"March 22, 2020",Choman,-0.2115,0.21789,,
"March 23, 2020",Choman,-0.19822,0.2209,,
"March 24, 2020",Choman,-0.22558,0.19685,,
"March 25, 2020",Choman,-0.11362,0.21386,,
"March 26, 2020",Choman,-0.16327,0.24469,,
"March 27, 2020",Choman,-0.20802,0.21003,,
"March 28, 2020",Choman,-0.30019,0.23352,,
"March 29, 2020",Choman,-0.24906,0.20936,,
"March 30, 2020",Choman,-0.24414,0.22691,0.2,Air/drone strike
"March 31, 2020",Choman,-0.15573,0.19698,,
"April 1, 2020",Choman,-0.22018,0.23395,,
"April 2, 2020",Choman,-0.19913,0.24129,,
"April 3, 2020",Choman,-0.21104,0.2509,,
"April 4, 2020",Choman,-0.32163,0.26651,,
"April 5, 2020",Choman,-0.37278,0.23687,,
"April 6, 2020",Choman,-0.33207,0.27338,,
"April 7, 2020",Choman,-0.20072,0.23412,,
"April 8, 2020",Choman,-0.26858,0.21651,,
"April 9, 2020",Choman,-0.25016,0.21576,,
"April 10, 2020",Choman,-0.29529,0.26972,,
"April 11, 2020",Choman,-0.33804,0.2437,,
"April 12, 2020",Choman,-0.22671,0.2488,,
"April 13, 2020",Choman,-0.23461,0.21734,,
"April 14, 2020",Choman,-0.08785,0.18192,0.2,Air/drone strike
"April 15, 2020",Choman,-0.08876,0.18024,,
"April 16, 2020",Choman,-0.11178,0.17457,,
"April 17, 2020",Choman,-0.09207,0.17691,0.2,Air/drone strike
"April 18, 2020",Choman,-0.09762,0.18076,,
"April 19, 2020",Choman,-0.0616,0.16735,,
"April 20, 2020",Choman,-0.01367,0.17066,0.2,Air/drone strike
"April 21, 2020",Choman,0.07214,0.1576,,
"April 22, 2020",Choman,0.00155,0.19017,,
"April 23, 2020",Choman,0.12474,0.18595,,
"April 24, 2020",Choman,-0.25137,0.23882,,
"April 25, 2020",Choman,-0.21339,0.20898,,
"April 26, 2020",Choman,-0.1558,0.2049,,
"April 27, 2020",Choman,-0.15129,0.21631,,
"April 28, 2020",Choman,-0.10596,0.19578,,
"April 29, 2020",Choman,-0.05155,0.1836,,
"April 30, 2020",Choman,-0.07787,0.2042,,
"May 1, 2020",Choman,-0.16523,0.21732,,
"May 2, 2020",Choman,-0.16595,0.19197,,
"May 3, 2020",Choman,-0.13764,0.22076,,
"May 4, 2020",Choman,-0.09522,0.23214,,
"May 5, 2020",Choman,-0.13358,0.22629,,
"May 6, 2020",Choman,-0.1414,0.24456,,
"May 7, 2020",Choman,0.06788,0.20864,,
"May 8, 2020",Choman,0.03799,0.1708,,
"May 9, 2020",Choman,-0.06187,0.1732,,
"May 10, 2020",Choman,-0.01723,0.20084,,
"May 11, 2020",Choman,0.06373,0.18498,,
"May 12, 2020",Choman,0.03597,0.17309,,
"May 13, 2020",Choman,0.09623,0.16471,,
"May 14, 2020",Choman,0.1386,0.16257,,
"May 15, 2020",Choman,0.0857,0.14668,,
"May 16, 2020",Choman,0.07743,0.14843,,
"May 17, 2020",Choman,0.22921,0.15539,,
"May 18, 2020",Choman,0.11447,0.14508,,
"May 19, 2020",Choman,0.27041,0.16545,,
"May 20, 2020",Choman,0.14457,0.16312,,
"May 21, 2020",Choman,0.30551,0.13725,,
"May 22, 2020",Choman,0.07662,0.15573,,
"May 23, 2020",Choman,0.04893,0.12711,,
